"cp","chol","mthalach"
"asymp",150,60
"asymp",150,70
"asymp",150,80
"asymp",150,90
"asymp",150,100
"asymp",150,110
"asymp",150,120
"asymp",150,130
"asymp",150,140
"asymp",150,150
"asymp",150,160
"asymp",150,170
"asymp",150,180
"asymp",150,190
"asymp",150,200
"asymp",150,210
"asymp",150,220
"asymp",160,60
"asymp",160,70
"asymp",160,80
"asymp",160,90
"asymp",160,100
"asymp",160,110
"asymp",160,120
"asymp",160,130
"asymp",160,140
"asymp",160,150
"asymp",160,160
"asymp",160,170
"asymp",160,180
"asymp",160,190
"asymp",160,200
"asymp",160,210
"asymp",160,220
"asymp",170,60
"asymp",170,70
"asymp",170,80
"asymp",170,90
"asymp",170,100
"asymp",170,110
"asymp",170,120
"asymp",170,130
"asymp",170,140
"asymp",170,150
"asymp",170,160
"asymp",170,170
"asymp",170,180
"asymp",170,190
"asymp",170,200
"asymp",170,210
"asymp",170,220
"asymp",180,60
"asymp",180,70
"asymp",180,80
"asymp",180,90
"asymp",180,100
"asymp",180,110
"asymp",180,120
"asymp",180,130
"asymp",180,140
"asymp",180,150
"asymp",180,160
"asymp",180,170
"asymp",180,180
"asymp",180,190
"asymp",180,200
"asymp",180,210
"asymp",180,220
"asymp",190,60
"asymp",190,70
"asymp",190,80
"asymp",190,90
"asymp",190,100
"asymp",190,110
"asymp",190,120
"asymp",190,130
"asymp",190,140
"asymp",190,150
"asymp",190,160
"asymp",190,170
"asymp",190,180
"asymp",190,190
"asymp",190,200
"asymp",190,210
"asymp",190,220
"asymp",200,60
"asymp",200,70
"asymp",200,80
"asymp",200,90
"asymp",200,100
"asymp",200,110
"asymp",200,120
"asymp",200,130
"asymp",200,140
"asymp",200,150
"asymp",200,160
"asymp",200,170
"asymp",200,180
"asymp",200,190
"asymp",200,200
"asymp",200,210
"asymp",200,220
"asymp",210,60
"asymp",210,70
"asymp",210,80
"asymp",210,90
"asymp",210,100
"asymp",210,110
"asymp",210,120
"asymp",210,130
"asymp",210,140
"asymp",210,150
"asymp",210,160
"asymp",210,170
"asymp",210,180
"asymp",210,190
"asymp",210,200
"asymp",210,210
"asymp",210,220
"asymp",220,60
"asymp",220,70
"asymp",220,80
"asymp",220,90
"asymp",220,100
"asymp",220,110
"asymp",220,120
"asymp",220,130
"asymp",220,140
"asymp",220,150
"asymp",220,160
"asymp",220,170
"asymp",220,180
"asymp",220,190
"asymp",220,200
"asymp",220,210
"asymp",220,220
"asymp",230,60
"asymp",230,70
"asymp",230,80
"asymp",230,90
"asymp",230,100
"asymp",230,110
"asymp",230,120
"asymp",230,130
"asymp",230,140
"asymp",230,150
"asymp",230,160
"asymp",230,170
"asymp",230,180
"asymp",230,190
"asymp",230,200
"asymp",230,210
"asymp",230,220
"asymp",240,60
"asymp",240,70
"asymp",240,80
"asymp",240,90
"asymp",240,100
"asymp",240,110
"asymp",240,120
"asymp",240,130
"asymp",240,140
"asymp",240,150
"asymp",240,160
"asymp",240,170
"asymp",240,180
"asymp",240,190
"asymp",240,200
"asymp",240,210
"asymp",240,220
"asymp",250,60
"asymp",250,70
"asymp",250,80
"asymp",250,90
"asymp",250,100
"asymp",250,110
"asymp",250,120
"asymp",250,130
"asymp",250,140
"asymp",250,150
"asymp",250,160
"asymp",250,170
"asymp",250,180
"asymp",250,190
"asymp",250,200
"asymp",250,210
"asymp",250,220
"asymp",260,60
"asymp",260,70
"asymp",260,80
"asymp",260,90
"asymp",260,100
"asymp",260,110
"asymp",260,120
"asymp",260,130
"asymp",260,140
"asymp",260,150
"asymp",260,160
"asymp",260,170
"asymp",260,180
"asymp",260,190
"asymp",260,200
"asymp",260,210
"asymp",260,220
"asymp",270,60
"asymp",270,70
"asymp",270,80
"asymp",270,90
"asymp",270,100
"asymp",270,110
"asymp",270,120
"asymp",270,130
"asymp",270,140
"asymp",270,150
"asymp",270,160
"asymp",270,170
"asymp",270,180
"asymp",270,190
"asymp",270,200
"asymp",270,210
"asymp",270,220
"asymp",280,60
"asymp",280,70
"asymp",280,80
"asymp",280,90
"asymp",280,100
"asymp",280,110
"asymp",280,120
"asymp",280,130
"asymp",280,140
"asymp",280,150
"asymp",280,160
"asymp",280,170
"asymp",280,180
"asymp",280,190
"asymp",280,200
"asymp",280,210
"asymp",280,220
"asymp",290,60
"asymp",290,70
"asymp",290,80
"asymp",290,90
"asymp",290,100
"asymp",290,110
"asymp",290,120
"asymp",290,130
"asymp",290,140
"asymp",290,150
"asymp",290,160
"asymp",290,170
"asymp",290,180
"asymp",290,190
"asymp",290,200
"asymp",290,210
"asymp",290,220
"asymp",300,60
"asymp",300,70
"asymp",300,80
"asymp",300,90
"asymp",300,100
"asymp",300,110
"asymp",300,120
"asymp",300,130
"asymp",300,140
"asymp",300,150
"asymp",300,160
"asymp",300,170
"asymp",300,180
"asymp",300,190
"asymp",300,200
"asymp",300,210
"asymp",300,220
"asymp",310,60
"asymp",310,70
"asymp",310,80
"asymp",310,90
"asymp",310,100
"asymp",310,110
"asymp",310,120
"asymp",310,130
"asymp",310,140
"asymp",310,150
"asymp",310,160
"asymp",310,170
"asymp",310,180
"asymp",310,190
"asymp",310,200
"asymp",310,210
"asymp",310,220
"asymp",320,60
"asymp",320,70
"asymp",320,80
"asymp",320,90
"asymp",320,100
"asymp",320,110
"asymp",320,120
"asymp",320,130
"asymp",320,140
"asymp",320,150
"asymp",320,160
"asymp",320,170
"asymp",320,180
"asymp",320,190
"asymp",320,200
"asymp",320,210
"asymp",320,220
"asymp",330,60
"asymp",330,70
"asymp",330,80
"asymp",330,90
"asymp",330,100
"asymp",330,110
"asymp",330,120
"asymp",330,130
"asymp",330,140
"asymp",330,150
"asymp",330,160
"asymp",330,170
"asymp",330,180
"asymp",330,190
"asymp",330,200
"asymp",330,210
"asymp",330,220
"asymp",340,60
"asymp",340,70
"asymp",340,80
"asymp",340,90
"asymp",340,100
"asymp",340,110
"asymp",340,120
"asymp",340,130
"asymp",340,140
"asymp",340,150
"asymp",340,160
"asymp",340,170
"asymp",340,180
"asymp",340,190
"asymp",340,200
"asymp",340,210
"asymp",340,220
"asymp",350,60
"asymp",350,70
"asymp",350,80
"asymp",350,90
"asymp",350,100
"asymp",350,110
"asymp",350,120
"asymp",350,130
"asymp",350,140
"asymp",350,150
"asymp",350,160
"asymp",350,170
"asymp",350,180
"asymp",350,190
"asymp",350,200
"asymp",350,210
"asymp",350,220
"asymp",360,60
"asymp",360,70
"asymp",360,80
"asymp",360,90
"asymp",360,100
"asymp",360,110
"asymp",360,120
"asymp",360,130
"asymp",360,140
"asymp",360,150
"asymp",360,160
"asymp",360,170
"asymp",360,180
"asymp",360,190
"asymp",360,200
"asymp",360,210
"asymp",360,220
"asymp",370,60
"asymp",370,70
"asymp",370,80
"asymp",370,90
"asymp",370,100
"asymp",370,110
"asymp",370,120
"asymp",370,130
"asymp",370,140
"asymp",370,150
"asymp",370,160
"asymp",370,170
"asymp",370,180
"asymp",370,190
"asymp",370,200
"asymp",370,210
"asymp",370,220
"asymp",380,60
"asymp",380,70
"asymp",380,80
"asymp",380,90
"asymp",380,100
"asymp",380,110
"asymp",380,120
"asymp",380,130
"asymp",380,140
"asymp",380,150
"asymp",380,160
"asymp",380,170
"asymp",380,180
"asymp",380,190
"asymp",380,200
"asymp",380,210
"asymp",380,220
"asymp",390,60
"asymp",390,70
"asymp",390,80
"asymp",390,90
"asymp",390,100
"asymp",390,110
"asymp",390,120
"asymp",390,130
"asymp",390,140
"asymp",390,150
"asymp",390,160
"asymp",390,170
"asymp",390,180
"asymp",390,190
"asymp",390,200
"asymp",390,210
"asymp",390,220
"asymp",400,60
"asymp",400,70
"asymp",400,80
"asymp",400,90
"asymp",400,100
"asymp",400,110
"asymp",400,120
"asymp",400,130
"asymp",400,140
"asymp",400,150
"asymp",400,160
"asymp",400,170
"asymp",400,180
"asymp",400,190
"asymp",400,200
"asymp",400,210
"asymp",400,220
"asymp",410,60
"asymp",410,70
"asymp",410,80
"asymp",410,90
"asymp",410,100
"asymp",410,110
"asymp",410,120
"asymp",410,130
"asymp",410,140
"asymp",410,150
"asymp",410,160
"asymp",410,170
"asymp",410,180
"asymp",410,190
"asymp",410,200
"asymp",410,210
"asymp",410,220
"asymp",420,60
"asymp",420,70
"asymp",420,80
"asymp",420,90
"asymp",420,100
"asymp",420,110
"asymp",420,120
"asymp",420,130
"asymp",420,140
"asymp",420,150
"asymp",420,160
"asymp",420,170
"asymp",420,180
"asymp",420,190
"asymp",420,200
"asymp",420,210
"asymp",420,220
"asymp",430,60
"asymp",430,70
"asymp",430,80
"asymp",430,90
"asymp",430,100
"asymp",430,110
"asymp",430,120
"asymp",430,130
"asymp",430,140
"asymp",430,150
"asymp",430,160
"asymp",430,170
"asymp",430,180
"asymp",430,190
"asymp",430,200
"asymp",430,210
"asymp",430,220
"asymp",440,60
"asymp",440,70
"asymp",440,80
"asymp",440,90
"asymp",440,100
"asymp",440,110
"asymp",440,120
"asymp",440,130
"asymp",440,140
"asymp",440,150
"asymp",440,160
"asymp",440,170
"asymp",440,180
"asymp",440,190
"asymp",440,200
"asymp",440,210
"asymp",440,220
"asymp",450,60
"asymp",450,70
"asymp",450,80
"asymp",450,90
"asymp",450,100
"asymp",450,110
"asymp",450,120
"asymp",450,130
"asymp",450,140
"asymp",450,150
"asymp",450,160
"asymp",450,170
"asymp",450,180
"asymp",450,190
"asymp",450,200
"asymp",450,210
"asymp",450,220
"asymp",460,60
"asymp",460,70
"asymp",460,80
"asymp",460,90
"asymp",460,100
"asymp",460,110
"asymp",460,120
"asymp",460,130
"asymp",460,140
"asymp",460,150
"asymp",460,160
"asymp",460,170
"asymp",460,180
"asymp",460,190
"asymp",460,200
"asymp",460,210
"asymp",460,220
"asymp",470,60
"asymp",470,70
"asymp",470,80
"asymp",470,90
"asymp",470,100
"asymp",470,110
"asymp",470,120
"asymp",470,130
"asymp",470,140
"asymp",470,150
"asymp",470,160
"asymp",470,170
"asymp",470,180
"asymp",470,190
"asymp",470,200
"asymp",470,210
"asymp",470,220
"asymp",480,60
"asymp",480,70
"asymp",480,80
"asymp",480,90
"asymp",480,100
"asymp",480,110
"asymp",480,120
"asymp",480,130
"asymp",480,140
"asymp",480,150
"asymp",480,160
"asymp",480,170
"asymp",480,180
"asymp",480,190
"asymp",480,200
"asymp",480,210
"asymp",480,220
"asymp",490,60
"asymp",490,70
"asymp",490,80
"asymp",490,90
"asymp",490,100
"asymp",490,110
"asymp",490,120
"asymp",490,130
"asymp",490,140
"asymp",490,150
"asymp",490,160
"asymp",490,170
"asymp",490,180
"asymp",490,190
"asymp",490,200
"asymp",490,210
"asymp",490,220
"asymp",500,60
"asymp",500,70
"asymp",500,80
"asymp",500,90
"asymp",500,100
"asymp",500,110
"asymp",500,120
"asymp",500,130
"asymp",500,140
"asymp",500,150
"asymp",500,160
"asymp",500,170
"asymp",500,180
"asymp",500,190
"asymp",500,200
"asymp",500,210
"asymp",500,220
"asymp",510,60
"asymp",510,70
"asymp",510,80
"asymp",510,90
"asymp",510,100
"asymp",510,110
"asymp",510,120
"asymp",510,130
"asymp",510,140
"asymp",510,150
"asymp",510,160
"asymp",510,170
"asymp",510,180
"asymp",510,190
"asymp",510,200
"asymp",510,210
"asymp",510,220
"asymp",520,60
"asymp",520,70
"asymp",520,80
"asymp",520,90
"asymp",520,100
"asymp",520,110
"asymp",520,120
"asymp",520,130
"asymp",520,140
"asymp",520,150
"asymp",520,160
"asymp",520,170
"asymp",520,180
"asymp",520,190
"asymp",520,200
"asymp",520,210
"asymp",520,220
"asymp",530,60
"asymp",530,70
"asymp",530,80
"asymp",530,90
"asymp",530,100
"asymp",530,110
"asymp",530,120
"asymp",530,130
"asymp",530,140
"asymp",530,150
"asymp",530,160
"asymp",530,170
"asymp",530,180
"asymp",530,190
"asymp",530,200
"asymp",530,210
"asymp",530,220
"asymp",540,60
"asymp",540,70
"asymp",540,80
"asymp",540,90
"asymp",540,100
"asymp",540,110
"asymp",540,120
"asymp",540,130
"asymp",540,140
"asymp",540,150
"asymp",540,160
"asymp",540,170
"asymp",540,180
"asymp",540,190
"asymp",540,200
"asymp",540,210
"asymp",540,220
"asymp",550,60
"asymp",550,70
"asymp",550,80
"asymp",550,90
"asymp",550,100
"asymp",550,110
"asymp",550,120
"asymp",550,130
"asymp",550,140
"asymp",550,150
"asymp",550,160
"asymp",550,170
"asymp",550,180
"asymp",550,190
"asymp",550,200
"asymp",550,210
"asymp",550,220
"asymp",560,60
"asymp",560,70
"asymp",560,80
"asymp",560,90
"asymp",560,100
"asymp",560,110
"asymp",560,120
"asymp",560,130
"asymp",560,140
"asymp",560,150
"asymp",560,160
"asymp",560,170
"asymp",560,180
"asymp",560,190
"asymp",560,200
"asymp",560,210
"asymp",560,220
"asymp",570,60
"asymp",570,70
"asymp",570,80
"asymp",570,90
"asymp",570,100
"asymp",570,110
"asymp",570,120
"asymp",570,130
"asymp",570,140
"asymp",570,150
"asymp",570,160
"asymp",570,170
"asymp",570,180
"asymp",570,190
"asymp",570,200
"asymp",570,210
"asymp",570,220
"asymp",580,60
"asymp",580,70
"asymp",580,80
"asymp",580,90
"asymp",580,100
"asymp",580,110
"asymp",580,120
"asymp",580,130
"asymp",580,140
"asymp",580,150
"asymp",580,160
"asymp",580,170
"asymp",580,180
"asymp",580,190
"asymp",580,200
"asymp",580,210
"asymp",580,220
"asymp",590,60
"asymp",590,70
"asymp",590,80
"asymp",590,90
"asymp",590,100
"asymp",590,110
"asymp",590,120
"asymp",590,130
"asymp",590,140
"asymp",590,150
"asymp",590,160
"asymp",590,170
"asymp",590,180
"asymp",590,190
"asymp",590,200
"asymp",590,210
"asymp",590,220
"asymp",600,60
"asymp",600,70
"asymp",600,80
"asymp",600,90
"asymp",600,100
"asymp",600,110
"asymp",600,120
"asymp",600,130
"asymp",600,140
"asymp",600,150
"asymp",600,160
"asymp",600,170
"asymp",600,180
"asymp",600,190
"asymp",600,200
"asymp",600,210
"asymp",600,220
